FIPS,1 Month Prior Intra-Mobility,1 Month Prior Inter-Mobility,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,Area in square miles - Land area,NursingCt,HospCt,Hispanic Population,Black Population,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
47141.0,0.10941636271722646,0.17193192257307016,0.11345513053971636,0.1073788596143149,0.11345513053971636,0.1802044207203828,0.16784622604416372,0.1802044207203828,180.3,4.0,14.0,25.4,3.6,86.9,0.16658422434458353,2.27,0.008028613827479929,0.0032342757124919144,0.0915363443806045,0.05466560125819667,0.11492459698387936,78843.0,401.1,0.00010146747333307966,0.0031328082391588346,0.06528163565567013,0.02387022310160699,59.0,-38,0,11,5,6.341717083317479e-05
47149.0,0.14239412900190393,0.20633278076535794,0.12007668529568248,0.12187861386051542,0.12007668529568248,0.15944231674017137,0.1645328308922141,0.15944231674017137,424.0,1.0,8.8,32.0,2.7,122.5,0.10454615408292037,2.77,0.011899412108713718,0.017285850595586197,0.10998491797223675,0.054449198190156665,0.08370833205084798,324890.0,619.36,2.7701683646772755e-05,0.0011911723968112285,0.08451168087660439,0.15826587460371203,59.9,-18,6,0,7,2.154575394748992e-05
47157.0,0.11178554177579574,0.15115987730728198,0.09606207181664242,0.09455375500660423,0.09606207181664242,0.12047482057441834,0.11977997199538103,0.12047482057441834,1215.5,1.0,11.8,31.1,4.2,91.5,0.13582377608029375,2.61,0.015226061271859144,0.015083931418605546,0.1061496274701741,0.05617228275505363,0.06497578449267123,935764.0,763.17,9.617809618664536e-06,0.0010686455131849483,0.06535087906779914,0.5419432677469961,61.7,-20,7,0,44,4.7020402580137724e-05
47165.0,0.13417086309380685,0.21102482895599609,0.11738431486600057,0.11372527466655674,0.11738431486600057,0.16385225523131686,0.16298930645787965,0.16385225523131686,303.4,1.0,10.1,26.9,2.8,126.4,0.15850472083740763,2.71,0.014020913817332713,0.007464640473633309,0.11014752950857339,0.052861623626094714,0.040000213733442334,187149.0,529.45,4.8090024525912505e-05,0.002356411201769713,0.05074566254695457,0.0793431971316972,46.1,-14,10,0,31,0.00016564341781147643
47187.0,0.1221156732957155,0.2087284223011732,0.10770925150868962,0.10811551424293032,0.10770925150868962,0.15503577762941073,0.15791691403073665,0.15503577762941073,314.4,1.0,4.4,59.0,2.5,221.4,0.13153295444247376,2.87,0.02562475995667353,0.011465979657272073,0.13215868536091727,0.07807827246481881,0.03567097773692546,231729.0,582.6,3.8838470799943034e-05,0.0007983463442210513,0.04869049622619526,0.044836856845712016,59.8,-18,6,0,7,3.0207699511066808e-05
47189.0,0.11956622222222223,0.17934059682539685,0.129695492063492,0.12174425396825396,0.129695492063492,0.2000893968253968,0.18592406349206347,0.2000893968253968,199.7,1.0,8.8,30.6,2.8,146.1,0.15690666666666667,2.65,0.014250666666666667,0.015182222222222222,0.10587022222222223,0.06119822222222222,0.04922311111111111,140625.0,570.83,6.4e-05,0.0017422222222222223,0.04509155555555556,0.07264,59.2,-40,0,16,8,5.688888888888889e-05
48027.0,0.1160718603860865,0.16099681300698054,0.10785404584224746,0.1104393101570038,0.10785404584224746,0.13885090705179443,0.1403494043367849,0.13885090705179443,295.2,2.0,9.4,24.5,4.1,89.5,0.1084939349120745,2.79,0.015850208917956823,0.016069530595374,0.12021639738838495,0.05561491612351747,0.07495458916550914,355642.0,1051.02,2.5306347394289765e-05,0.0023309957766518017,0.25284415226548046,0.2435623464045304,65.7,-20,0,0,3,8.435449131429921e-06
48029.0,0.1306988757218837,0.16849490765693234,0.09881942202116578,0.0984727178720882,0.09881942202116578,0.11662760730331573,0.11887014296798747,0.11662760730331573,1383.1,1.0,16.2,27.6,3.3,89.4,0.12115562103452635,3.04,0.01500919665124073,0.01412049753052417,0.11351834723111061,0.05580980126875017,0.07411347856976339,1986049.0,1239.82,4.531610247279901e-06,0.0005035122496977668,0.6049024973704072,0.08544552526146132,60.3,-13,14,0,37,1.862995323881737e-05
48039.0,0.1154610635177896,0.16946654318129198,0.11228660183684495,0.11132534537315736,0.11228660183684495,0.16261615343057806,0.15720479277610555,0.16261615343057806,230.7,1.0,12.3,29.7,4.5,122.4,0.11798487304159913,2.96,0.01958670988654781,0.014267963263101027,0.11848460291734197,0.05614262560777958,0.0720718530524041,370200.0,1357.7,2.4311183144246352e-05,0.0009103187466234468,0.31119665045921124,0.14689086980010804,69.4,-26,0,6,7,1.8908698001080498e-05
48041.0,0.12333450513007575,0.20154047171748862,0.09118216651357709,0.09117933152145838,0.09118216651357709,0.12671501273226463,0.1327960708269231,0.12671501273226463,332.8,3.0,13.3,40.8,2.8,82.7,0.09156016546274001,2.61,0.016211114933100484,0.012356785648135898,0.09085456742430256,0.0459079723758368,0.263320367969377,226758.0,585.45,3.968988966210674e-05,0.0023681634165057023,0.26025542648991434,0.10996745429047708,67.0,-12,8,0,16,7.055980384374531e-05
48061.0,0.10457194889996349,0.12947822910361953,0.08523614962276183,0.0855615234572461,0.08523614962276183,0.09975328204637393,0.099399600182789,0.09975328204637393,456.0,2.0,32.8,17.3,6.2,62.8,0.13544212423450372,3.37,0.021971748586957548,0.018296422808722648,0.13190597959934702,0.06524528907215717,0.046222293516517736,423908.0,890.92,2.1231021825490438e-05,0.002359002425054493,0.898138275286147,0.008265944497390943,73.9,-21,0,1,18,4.2462043650980875e-05
48085.0,0.13058259340292,0.2004503396947878,0.11031943902392574,0.1117575385636941,0.11031943902392574,0.14999413020596014,0.15288162828370916,0.14999413020596014,930.0,1.0,6.3,51.7,3.3,159.9,0.1100884846579502,2.9,0.01945389028061595,0.014122326507790908,0.11739787055810798,0.0653387667065282,0.06704399161912797,1005146.0,841.22,8.953923111667359e-06,0.0009948803457408178,0.15420744847017248,0.1053966289474365,63.8,-19,5,0,16,1.5918085531853084e-05
48091.0,0.12830116376583722,0.24291597142722351,0.11646323792064595,0.12181509727896199,0.11646323792064595,0.19394749333484818,0.19734241212542522,0.19394749333484818,193.9,1.0,7.6,35.3,3.2,126.2,0.18082130845908623,2.77,0.012899921144682658,0.014726399007905752,0.10048324156012213,0.04498122973856429,0.04464424120291428,148373.0,559.48,6.0657936417003094e-05,0.001806258551084092,0.27759093635634513,0.025429154900150297,66.6,,1,0,6,4.043862427800206e-05
48113.0,0.0974897213037583,0.16056053582883045,0.0716615602648209,0.07195041334667504,0.0716615602648209,0.10519026230145312,0.11017417621494852,0.10519026230145312,2718.0,1.0,21.3,30.7,3.7,98.7,0.10734589646110429,2.78,0.015963472203056217,0.01426431094120341,0.11718184892401617,0.05633693890146684,0.05554498265960819,2637772.0,871.28,3.41197040532692e-06,0.0003791078228141022,0.40502401268949706,0.23482355563710586,54.6,-3,17,0,32,1.213145033005127e-05
48121.0,0.13399680183482088,0.21443351634536456,0.11273083262713837,0.1094186729476999,0.11273083262713837,0.1557307887255365,0.1533617651636798,0.1557307887255365,754.3,1.0,7.5,44.5,3.2,145.8,0.1017549332762169,2.85,0.017650605775588316,0.01543773222949629,0.1102711788644385,0.058390294553141556,0.08095322350837655,859064.0,878.43,1.0476518629578239e-05,0.0011640576255086933,0.19524389335369657,0.1060386653380889,53.2,-11,9,0,17,1.9788979633647783e-05
48135.0,0.11127426273363948,0.16617121991280043,0.11080231357303229,0.10803547196678381,0.11080231357303229,0.16423407832452763,0.15782055710443857,0.16423407832452763,152.8,3.0,23.9,15.6,2.7,99.7,0.09720954331252621,2.95,0.012274555278675582,0.021520564506180454,0.11658360267449606,0.075855517998569,0.046007993881226714,162124.0,897.69,5.551306407441218e-05,0.00612494140287681,0.6133823493128716,0.05225012953048284,65.2,,0,9,4,2.4672472921960968e-05
48139.0,0.13399970701849923,0.20367723629276493,0.1332588141255298,0.13134169604443127,0.1332588141255298,0.20063898628400736,0.19346412409677308,0.20063898628400736,159.9,1.0,14.3,23.1,3.3,126.7,0.12807351924920307,3.03,0.009574444370137542,0.014718339686573486,0.12465725941282686,0.0643014779642881,0.05498896542499833,179436.0,935.49,5.015715909850866e-05,0.0009139748991283801,0.2664404021489556,0.11386232417129227,64.4,-26,0,6,9,5.015715909850866e-05
48141.0,0.06803673419869757,0.0802753501687083,0.0624835819921683,0.06131142543820152,0.0624835819921683,0.07169040998038166,0.06985830473385751,0.07169040998038166,790.6,2.0,22.5,22.8,4.2,72.5,0.12261792335011977,3.06,0.010629693681178175,0.01487943022843672,0.12116447301125889,0.0617549877610442,0.09242730964201351,840758.0,1012.69,1.070462606362354e-05,0.0011894028959581711,0.8295026630730841,0.039476282116851696,65.6,-26,0,6,22,2.6166863711079765e-05
48157.0,0.09684740143528402,0.15741814242813154,0.08560552789969766,0.08809945084375248,0.08560552789969766,0.12171138163766278,0.12515063446893798,0.12171138163766278,679.5,1.0,9.8,46.1,4.0,152.2,0.1105884562954238,3.19,0.020782932965077463,0.016373508931812584,0.12594147676357922,0.06511833350679945,0.06604108862256904,787858.0,861.48,1.1423378324520409e-05,0.0010281040492068367,0.2467919345871972,0.21132107562530303,69.4,-20,4,0,21,2.6654549423880953e-05
48167.0,0.12750100413067653,0.20582607188307267,0.11601577859235676,0.12017224540530942,0.11601577859235676,0.16460196259983173,0.16696896284927892,0.16460196259983173,769.9,1.0,11.8,30.0,4.6,118.7,0.14384858977773832,2.71,0.015123264967888957,0.00965106987481133,0.11444848915327474,0.05743585190446595,0.06437302080558761,337890.0,378.36,2.6635887418982508e-05,0.001755009026606292,0.25002219657284913,0.13318535618100566,68.9,-23,1,0,24,7.102903311728669e-05
48183.0,0.1408184546664988,0.24216968897706448,0.15657677299702408,0.15228148539925562,0.15657677299702408,0.2847869793717644,0.2714420826168747,0.2847869793717644,445.4,3.0,16.2,20.8,4.1,83.5,0.15371805960859128,2.63,0.011074555198978231,0.0036052931523680954,0.12526372800245741,0.05243033943107504,0.046901145448519484,123707.0,273.3,7.275255240204678e-05,0.005545361216422676,0.19188889876886514,0.20896958134947902,73.9,-61,0,41,11,8.891978626916827e-05
48201.0,0.11295121274691869,0.15212157931024903,0.08997394462378963,0.08823056002503837,0.08997394462378963,0.1112100932514122,0.11108377954093684,0.1112100932514122,2402.4,1.0,19.1,31.0,4.4,99.4,0.10519346216409545,2.91,0.016613817804763484,0.014865644564924289,0.11895048311003723,0.05873959986966383,0.06522341990274164,4698619.0,1703.48,1.9154564351780812e-06,0.00021282849279756456,0.4331711083618399,0.19871860221056442,61.8,-9,11,0,75,1.5962136959817342e-05
48209.0,0.08839213124600155,0.14469888354657323,0.0990710445278767,0.09487929097282691,0.0990710445278767,0.17354180556295268,0.16076217084387553,0.17354180556295268,231.7,1.0,10.5,37.4,3.0,112.4,0.10988586495142186,2.88,0.012320835822504502,0.010304045707920281,0.10288773800593808,0.046017850164622176,0.14204221334854536,222631.0,677.98,4.0425637040663696e-05,0.0013026038601991637,0.39624311079768765,0.04417174607309853,74.9,-54,0,34,5,2.2458687244813166e-05
48215.0,0.09549884163731097,0.1121933861062137,0.09468581835111117,0.09008255777831926,0.09468581835111117,0.11040195342034154,0.10362367985999674,0.11040195342034154,493.2,2.0,35.5,18.4,6.6,64.0,0.1108911828662296,3.61,0.018652584073473998,0.01795853980476685,0.14973918486175122,0.07489326615385149,0.05617254795083718,865939.0,1570.87,1.0393341794283431e-05,0.0011548157549203812,0.9237544445971367,0.008650724820108575,73.8,-28,0,8,7,8.083710284442669e-06
48231.0,0.12915281789500646,0.21010791308325846,0.1428490001495297,0.13570266384978333,0.1428490001495297,0.24382967824460985,0.22852656965494167,0.24382967824460985,102.5,1.0,15.0,19.3,3.8,88.0,0.15837418258319255,2.74,0.011005979708372629,0.010083633009648369,0.10723057631123502,0.06201486118164012,0.060916335900013475,96493.0,840.32,9.327101447773414e-05,0.0019897816421916618,0.16990869804027234,0.08290756842465256,63.4,,0,17,3,3.1090338159244715e-05
48245.0,0.11104169339391946,0.16582803316737693,0.0975435950671342,0.10062985747394829,0.0975435950671342,0.13646753206009837,0.1381126236479745,0.13646753206009837,287.9,2.0,16.0,19.6,6.3,79.4,0.14434845353547632,2.63,0.013835239861804464,0.015588174164022885,0.10701526660679762,0.05601938815926212,0.053105674095395704,255001.0,876.3,3.52939792392971e-05,0.003921553248810789,0.2153599397649421,0.3411947404127827,66.6,-20,0,0,21,8.235261822502656e-05
48251.0,0.13489533791236044,0.21261197121865535,0.14995785838918171,0.14227649731936007,0.14995785838918171,0.24983556018330558,0.23334405978356468,0.24983556018330558,208.3,1.0,15.2,18.3,3.4,103.3,0.1413332088398177,2.85,0.012978449005316263,0.011350307246106174,0.09817286313688646,0.04592643600352472,0.029773402349426065,171361.0,724.69,5.252070191000286e-05,0.0007994817957411546,0.220166782406732,0.03823507099048208,63.9,-39,0,19,4,2.3342534182223494e-05
48291.0,0.11403218145801235,0.21184951535842955,0.12449835418800817,0.12241978218021682,0.12449835418800817,0.2459227055858313,0.2389009054034598,0.2459227055858313,65.3,1.0,22.6,9.5,5.8,86.7,0.12803076816144018,2.83,0.017110156041842847,0.015175561553699477,0.12080210372670087,0.06291486625812356,0.029586552830647685,86323.0,1158.42,0.00010425958319335519,4.633759253038008e-05,0.26775019403866873,0.0997995899123061,76.9,,0,38,3,3.4753194397785064e-05
48303.0,0.1590188876352071,0.2103228612694736,0.12476485721349291,0.12469375672666372,0.12476485721349291,0.15544448492576737,0.15659766046868698,0.15544448492576737,311.3,2.0,14.2,29.1,3.1,83.1,0.12426320377864235,2.55,0.018060453072749276,0.013002094908461609,0.10386712294900655,0.05170260106957438,0.151389665985713,307412.0,895.6,2.927667104732411e-05,0.003252963449702679,0.35934186043485616,0.07829557727089378,60.8,-14,6,0,40,0.00013011853798810716
48309.0,0.11798429961245595,0.15846124755856225,0.11573074244956791,0.11401044410741706,0.11573074244956791,0.1495921725864343,0.1450024659853926,0.1495921725864343,226.5,2.0,15.7,23.7,3.6,80.6,0.14380987168459625,2.66,0.014767857914354279,0.010533881629334621,0.11401493281802935,0.052885427344888394,0.10131300396297038,254607.0,1037.1,3.534859607159269e-05,0.0009308463632186075,0.2673060834933839,0.14931246980640753,65.1,-26,0,6,4,1.5710487142930084e-05
48329.0,0.11401784369138261,0.17630156467551733,0.11120934136614002,0.10944036899257148,0.11120934136614002,0.1718858387842847,0.16596718999110963,0.1718858387842847,152.0,3.0,16.2,27.4,2.1,132.3,0.10313597329903,2.96,0.013147678151328675,0.017348677119910998,0.1264935275643477,0.05111311986464091,0.07277868557985374,172578.0,900.3,5.2150332023780554e-05,0.002711817265236589,0.45336021972673224,0.06752888548945984,66.0,,0,9,11,6.373929469573179e-05
48339.0,0.1486369432910872,0.2310933343003402,0.12994421578759693,0.12702337134879335,0.12994421578759693,0.17955251754211016,0.1773499175022211,0.17955251754211016,437.5,1.0,12.6,34.7,3.8,128.0,0.13074924905867918,2.9,0.014477302534162542,0.015438507424800102,0.1228903837204383,0.06153234335998646,0.056678935567119344,590925.0,1041.73,1.523035918263739e-05,0.0016922621314041544,0.2477708677074079,0.05611541227736176,67.8,-13,7,0,8,1.3538097051233235e-05
48347.0,0.10253338753894216,0.17279516149720528,0.09521997839022386,0.09584500964178644,0.09521997839022386,0.13993417062157457,0.1378590668663868,0.13993417062157457,68.2,5.0,16.7,24.5,3.9,74.8,0.14738780417281733,2.58,0.02433382538692152,0.026418712239959823,0.09415470773538677,0.06207484287257841,0.14423764666494193,65711.0,946.54,0.0001369633699076258,0.005615498166212658,0.197288125275829,0.18295262589216418,64.0,,0,1,7,0.00010652706548370897
48355.0,0.10558632098444114,0.13177961673676136,0.11811341736810663,0.11129678155888251,0.11811341736810663,0.1561402367248916,0.14473244724166012,0.1561402367248916,405.8,2.0,17.6,21.5,4.7,87.5,0.1441348184340193,2.72,0.015554911459842932,0.015231943466799167,0.10691068692807751,0.05298607373055636,0.05820876982319573,362265.0,838.48,2.484369177259741e-05,0.0027604101969552677,0.641588340027328,0.042968545125805696,71.2,-38,0,18,3,8.281230590865803e-06
48375.0,0.08786846177358346,0.1695143850532992,0.09185814102319184,0.08724341401444237,0.09185814102319184,0.18066208497306382,0.16866916765368886,0.18066208497306382,133.3,2.0,22.6,14.8,2.9,69.1,0.12471583311045734,2.47,0.021454600160470714,0.012570205937416421,0.12618681465632522,0.0508742310778283,0.06107080770259428,119648.0,908.37,7.522064723188018e-05,0.006987162342872426,0.38680128376571277,0.11025675314255148,58.3,-31,0,11,15,0.00012536774538646697
48381.0,0.12674869508972145,0.20104812154771426,0.130499414507017,0.1255166962470791,0.130499414507017,0.2074930521848795,0.19526007524921457,0.2074930521848795,132.4,2.0,8.1,32.0,2.6,114.8,0.15069970866875565,2.71,0.006215555767551424,0.011000139428051456,0.11562988456825003,0.05384124281762077,0.06206015953504414,136271.0,911.54,6.604486647929494e-05,2.9353273990797747e-05,0.222666598175694,0.035363356840413585,57.8,-29,0,9,3,2.201495549309831e-05
48397.0,0.1350952811457297,0.2311019459295287,0.15164370088518433,0.14517690203931602,0.15164370088518433,0.2794546969269045,0.2619383507498591,0.2794546969269045,616.7,1.0,7.9,40.3,3.2,169.6,0.12511797490487497,2.89,0.010977875358892079,0.015587589536743595,0.13372145007302025,0.06271794311374271,0.03861629096833802,100657.0,127.04,8.941255948418888e-05,0.0016889039013680122,0.18010669898765114,0.06805289249629931,72.5,,0,23,9,8.941255948418888e-05
48423.0,0.11452387054178376,0.1583832181127823,0.1231803974690158,0.11679274634869478,0.1231803974690158,0.17529740057224516,0.16381557596520613,0.17529740057224516,227.6,3.0,14.8,25.8,3.6,93.8,0.16510222785931777,2.9,0.018408398886287525,0.018247683747355803,0.10219745375096104,0.057661985657259766,0.06634494681197632,230221.0,921.45,3.9092871632040515e-05,0.004343652403560058,0.1986699736340299,0.17790731514501285,64.1,-32,0,12,3,1.3030957210680172e-05
48439.0,0.12689819060130597,0.18309641901818335,0.10612893184474691,0.10284447919722182,0.10612893184474691,0.13850602250146407,0.13549937966429448,0.13850602250146407,2094.7,1.0,14.4,31.5,3.5,109.0,0.11280325344100116,2.85,0.014539569894639198,0.015108893291912298,0.11748254498590122,0.06044228801816463,0.0622783200019569,2084931.0,863.61,4.316689617066464e-06,0.0004796321796740516,0.2922091906159005,0.17547151440503306,64.9,-16,8,0,42,2.0144551546310165e-05
48441.0,0.13190413916220367,0.17373645534935858,0.13725972516295093,0.13020612778677293,0.13725972516295093,0.18274639847220492,0.17258531573047706,0.18274639847220492,143.6,3.0,11.6,24.5,3.2,79.2,0.14374455100261552,2.63,0.01604911362975879,0.011595466434176112,0.11083260680034873,0.0500290613193839,0.09549549549549549,137640.0,915.55,6.538796861377506e-05,0.00547079337401918,0.24757337983144434,0.08260680034873583,63.8,,0,12,6,4.359197907585005e-05
48453.0,0.08420932089309009,0.13197991900655298,0.06714180351189727,0.06630742160030413,0.06714180351189727,0.09319411600305268,0.09348967035536651,0.09319411600305268,1034.4,1.0,10.9,48.6,2.8,125.8,0.09881536873479971,2.52,0.018423326497125508,0.00964890293679324,0.09963699496213392,0.04708174540317744,0.07844608538346161,1248743.0,990.2,7.207247608194801e-06,0.0008008052897994223,0.33857887491661615,0.08855384975130992,67.2,-20,7,0,31,2.4824963983782092e-05
48469.0,0.13570116958610468,0.17820704856071837,0.1524311403270495,0.14388237394159056,0.1524311403270495,0.20817080458521214,0.1949871555076097,0.20817080458521214,98.4,3.0,16.8,20.1,3.8,85.2,0.16104742760906177,2.84,0.007638398435377845,0.01334275004074537,0.12963546476883794,0.04836203618188733,0.05156733851252241,92035.0,882.14,9.778888466344326e-05,0.007040799695767914,0.473884935079046,0.06554028358776552,69.8,,0,19,7,7.605802140490031e-05
48471.0,0.08205258593503628,0.1449290444654683,0.08758278145695364,0.08673131504257334,0.08758278145695364,0.1644266398612425,0.15919268369599496,0.1644266398612425,86.5,4.0,14.9,20.6,4.2,72.0,0.13205022075055187,2.34,0.0064431567328918325,0.005629139072847682,0.0822985651214128,0.023068432671081676,0.17237858719646798,72480.0,784.17,8.278145695364238e-05,0.001697019867549669,0.1811396247240618,0.23384381898454745,75.8,,0,35,27,0.00037251655629139076
48479.0,0.14900055401088344,0.1754273909193992,0.11319917985678561,0.11213387388227009,0.11319917985678561,0.12947959220656838,0.13023941554440632,0.12947959220656838,74.5,2.0,32.7,18.4,3.8,74.1,0.09454894712043782,3.62,0.017741292450436735,0.021731724112935377,0.14879489688666594,0.07644159327316878,0.06073719691203654,275910.0,3361.48,2.1746221593998042e-05,0.0018339313544271682,0.9545540212388097,0.007027653945127034,71.8,-13,7,0,12,4.3492443187996084e-05
48491.0,0.11720976356889393,0.17492367721670077,0.10161435511123806,0.10564646172592969,0.10161435511123806,0.13852077862725115,0.14287214147197666,0.13852077862725115,378.0,1.0,6.8,41.1,3.1,144.8,0.121732287077017,3.04,0.016620229778779253,0.015919706238894406,0.11430003229113546,0.06250187482685422,0.05368092476165436,566719.0,1118.3,1.5880886294618673e-05,0.00109225206848544,0.24762007273445924,0.07215745369398238,66.1,-18,2,0,6,1.0587257529745783e-05
48497.0,0.14221673795057882,0.2570387024585107,0.14793102366486452,0.14999215702678115,0.14793102366486452,0.28562017003565937,0.28379746305959613,0.28562017003565937,65.4,1.0,14.9,17.5,3.4,109.5,0.1491838079203572,2.95,0.0163824024595564,0.010394553839396824,0.11597979650098822,0.061254666569065225,0.045677476026645195,68305.0,904.42,8.784130005124076e-05,0.0014493814508454725,0.19702803601493302,0.015562550325744821,71.4,,0,45,5,7.320108337603396e-05
49035.0,0.08719534194442512,0.11778882412206289,0.07831919241795586,0.07579924770999467,0.07831919241795586,0.09622694920487018,0.09481068872002497,0.09622694920487018,1387.1,1.0,9.6,34.5,3.0,103.1,0.10858356475998865,2.98,0.018296370136895265,0.013707745657117226,0.12290468865631993,0.06090837239607056,0.07724227919901651,1152633.0,742.28,7.80820955152247e-06,0.0008675788390580523,0.18553086715372544,0.021509014577927234,47.8,-17,7,0,20,1.7351576781161048e-05
49049.0,0.07157144854621442,0.09119885679938267,0.07196100278935258,0.07018060650337701,0.07196100278935258,0.09234320539291666,0.08844318585436177,0.09234320539291666,257.8,2.0,5.8,40.1,2.8,105.5,0.07722435886103311,3.55,0.019631540967482198,0.01659078161337034,0.14785451284367251,0.07522986501407074,0.1336439450799003,622213.0,2003.45,1.446450009884075e-05,0.0011314453410648764,0.11988659831922509,0.008010118721402478,45.5,-32,0,8,11,1.7678833454138695e-05
51003.0,0.04561000544002439,0.08342395660595037,0.04608909551053446,0.04473106043683133,0.04608909551053446,0.08354642285546092,0.08119367800837292,0.08354642285546092,137.3,3.0,8.6,53.5,2.7,110.7,0.18624330837579794,2.39,0.017559189830570834,0.009050939126915507,0.08796151511249287,0.041189131514560606,0.12176456520539378,108718.0,720.7,8.278297981934915e-05,0.0016188671609117166,0.05949336816350558,0.09738037859416104,58.0,,0,13,4,3.679243547526628e-05
51013.0,0.03547776527428853,0.07400187772870609,0.03825917347458601,0.035550841519576916,0.03825917347458601,0.0766377348890053,0.06667380388019825,0.0766377348890053,7993.5,1.0,5.9,74.6,2.0,166.6,0.10613377343476998,2.13,0.020065594200091783,0.009262338908980679,0.07551332303248975,0.031395118747394965,0.06687829707689004,237521.0,25.97,3.7891386445830055e-05,0.0014061914525452487,0.15790182762787291,0.09632832465339906,59.7,-34,0,7,52,0.00021892801057590697
51041.0,0.08798102538964839,0.12751523428086162,0.09059519847599812,0.08701491705370565,0.09059519847599812,0.1319277656552011,0.12555391796030316,0.1319277656552011,747.1,1.0,7.9,39.9,2.9,111.2,0.14926726264933038,2.72,0.012425549983359919,0.01321165035173688,0.10717072722891013,0.0580509301231366,0.056866041611677895,348556.0,423.3,2.58208150196812e-05,0.001256612997624485,0.09150036149141028,0.24295952443796692,61.0,-40,0,13,29,8.320040395230608e-05
51059.0,0.06167669182732682,0.09445663960256045,0.05093553338592638,0.0538975850855899,0.05093553338592638,0.07021332457748153,0.07368539636884563,0.07021332457748153,2766.8,1.0,7.9,61.1,2.4,168.1,0.13455046294083656,2.88,0.016975221477326545,0.012554799073683844,0.10456336706363861,0.057049257252594944,0.07470574689671053,1150795.0,390.97,7.82068048609874e-06,0.0008689644984554156,0.16390060784066668,0.10494658040745745,59.5,-26,1,0,124,0.00010775159780847154
51061.0,0.06907110010611957,0.11486017484461063,0.07311031381070292,0.07119814038101976,0.07311031381070292,0.12782252766688565,0.12180403254333215,0.12782252766688565,100.7,1.0,7.8,35.9,2.6,128.7,0.16441457375309515,2.8,0.024817828086310577,0.003466572338167669,0.10344534842589317,0.06614785992217899,0.04672090555359038,70675.0,647.45,7.074637424831977e-05,0.0013724796604174035,0.08936681995047754,0.07817474354439335,67.9,,0,25,5,7.074637424831977e-05
51069.0,0.08024576182122445,0.13961276344616277,0.08654696556909222,0.08506754407948454,0.08654696556909222,0.16191257669951575,0.15459065296652305,0.16191257669951575,189.4,3.0,11.4,28.1,2.6,107.0,0.17275762548808782,2.77,0.0100277290475921,0.022002150415935715,0.10573255616546885,0.05768773697017713,0.038401901420406316,88355.0,413.5,7.9225850263143e-05,0.0,0.09105313790956936,0.04604153698149511,66.4,,0,35,4,4.5271914436081714e-05
51085.0,0.0938411265624313,0.15820497073958967,0.09545567777181277,0.09214198459249234,0.09545567777181277,0.1641826734143895,0.15595605543292484,0.1641826734143895,213.1,1.0,6.9,39.2,2.6,125.4,0.17747274778765187,2.64,0.014332472328164194,0.014472346814125459,0.1051856134428706,0.06134894954261043,0.06237469577299303,107239.0,468.54,8.392469157675846e-05,0.0020981172894189615,0.03152770913566893,0.09407025429181548,60.5,-40,0,13,17,0.00015852441742276598
51087.0,0.07274671808339629,0.12194685327792498,0.06621299559576488,0.06766234515649114,0.06621299559576488,0.10482370260327566,0.10579362355612806,0.10482370260327566,1313.4,1.0,8.5,42.9,3.0,94.5,0.15502898916057475,2.52,0.01565323557906949,0.015167298890545798,0.10090171626764179,0.05435201861137517,0.05597686941362627,329261.0,233.7,2.7333938729457784e-05,0.0028275441063472444,0.05814839899046653,0.3070998387297615,61.2,-30,0,3,105,0.00031889595184367417
51107.0,0.08336698326866694,0.11916796292069734,0.07253480573746028,0.07492845731139944,0.07253480573746028,0.09491915237275936,0.0973494970066188,0.09491915237275936,605.8,1.0,6.5,60.8,2.5,193.4,0.09291385031338331,3.03,0.022816762934742534,0.015443037974683544,0.13166031707017328,0.06459137274179673,0.06129531768465036,406850.0,515.56,2.212117488017697e-05,0.0007545778542460366,0.13846626520830774,0.07997050510015977,58.1,-28,0,1,15,3.686862480029495e-05
51153.0,0.06883952971801334,0.09903509593944221,0.06982177158839672,0.06708938770364677,0.06982177158839672,0.0999825400929221,0.09587793571396519,0.0999825400929221,1195.0,1.0,11.5,40.1,2.7,146.3,0.0989698960067178,3.23,0.017495315281051086,0.012976190730559752,0.12042451993649722,0.06787019963205992,0.06275493524724846,468011.0,336.4,1.923031723613334e-05,0.0005192185653756002,0.24168876372563894,0.22172128432878715,59.8,-40,0,13,65,0.0001388856244831852
